timestamp,store_slug,flyer_key,source_path,reason
2025-12-19T03:25:54Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\46.png,no_date_found
2025-12-19T03:25:54Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\47.png,no_date_found
2025-12-19T03:25:55Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\48.png,no_date_found
2025-12-19T03:25:55Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\49.png,no_date_found
2025-12-19T03:25:55Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\5.png,no_date_found
2025-12-19T03:25:56Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\50.png,no_date_found
2025-12-19T03:25:56Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\51.png,no_date_found
2025-12-19T03:25:57Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\52.png,no_date_found
2025-12-19T03:25:57Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\53.png,no_date_found
2025-12-19T03:25:57Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\54.png,no_date_found
2025-12-19T03:25:57Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\55.png,no_date_found
2025-12-19T03:25:58Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\56.png,no_date_found
2025-12-19T03:25:58Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\57.png,no_date_found
2025-12-19T03:25:59Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\58.png,no_date_found
